date,price,cryptocurrency
2023-01-02 12:00:21,16727.843549256628,bitcoin
2023-01-02 13:00:54,16722.209474190957,bitcoin
2023-01-02 14:01:57,16694.04952308581,bitcoin
2023-01-02 15:01:16,16681.276065028836,bitcoin
2023-01-02 16:00:52,16732.002142639958,bitcoin
2023-01-02 17:01:18,16726.89366542627,bitcoin
2023-01-02 18:02:03,16716.397662217827,bitcoin
2023-01-02 19:00:09,16718.037278205527,bitcoin
2023-01-02 20:00:16,16735.090551715766,bitcoin
2023-01-02 21:01:56,16727.59187968942,bitcoin
2023-01-02 22:00:33,16743.52305034838,bitcoin
2023-01-02 23:02:58,16715.600423894928,bitcoin
2023-01-03 00:01:57,16674.342536301097,bitcoin
2023-01-03 01:02:39,16701.238521295498,bitcoin
2023-01-03 02:01:05,16668.189269852468,bitcoin
2023-01-03 03:00:12,16677.10653261582,bitcoin
2023-01-03 04:01:00,16690.48774163754,bitcoin
2023-01-03 05:02:08,16688.349667342274,bitcoin
2023-01-03 06:01:38,16720.702145446638,bitcoin
2023-01-03 07:02:02,16733.064626510568,bitcoin
2023-01-03 08:01:57,16714.8574232079,bitcoin
2023-01-03 09:01:49,16708.697935638953,bitcoin
2023-01-03 10:01:27,16750.982601171854,bitcoin
2023-01-03 11:02:37,16722.12891085854,bitcoin
2023-01-03 12:02:25,16724.594508186834,bitcoin
2023-01-03 13:02:11,16705.952261442268,bitcoin
2023-01-03 14:00:09,16729.819870642987,bitcoin
2023-01-03 15:00:24,16720.91111642397,bitcoin
2023-01-03 16:01:02,16675.303112763344,bitcoin
2023-01-03 17:02:02,16644.931975531803,bitcoin
2023-01-03 18:00:12,16625.15316314591,bitcoin
2023-01-03 19:00:40,16644.549377896135,bitcoin
2023-01-03 20:02:02,16637.275962026877,bitcoin
2023-01-03 21:00:46,16664.743079900876,bitcoin
2023-01-03 22:01:48,16667.878267521923,bitcoin
2023-01-03 23:01:54,16677.78938943784,bitcoin
2023-01-04 00:01:45,16676.360309578547,bitcoin
2023-01-04 01:01:57,16659.853022187872,bitcoin
2023-01-04 02:01:58,16711.20715592948,bitcoin
2023-01-04 03:02:02,16743.058685564134,bitcoin
2023-01-04 04:00:15,16823.860040950694,bitcoin
2023-01-04 04:01:24,16823.860040950694,bitcoin
2023-01-04 05:01:55,16859.64110312,bitcoin
2023-01-04 06:04:33,16847.414958668527,bitcoin
2023-01-04 07:02:01,16870.3299147353,bitcoin
2023-01-04 08:01:05,16868.97971869581,bitcoin
2023-01-04 09:03:05,16873.663531434013,bitcoin
2023-01-04 10:01:02,16839.31631698298,bitcoin
2023-01-04 11:00:20,16840.379694210023,bitcoin
2023-01-04 12:01:55,16836.715819170204,bitcoin
2023-01-04 13:00:16,16812.569889413244,bitcoin
2023-01-04 14:00:58,16828.855757828445,bitcoin
2023-01-04 15:00:42,16844.44495295743,bitcoin
2023-01-04 16:00:14,16849.2538753479,bitcoin
2023-01-04 17:01:54,16861.65882922434,bitcoin
2023-01-04 18:02:10,16925.521898016355,bitcoin
2023-01-04 19:00:59,16972.97281021798,bitcoin
2023-01-04 20:01:55,16833.71355871587,bitcoin
2023-01-04 21:01:35,16811.06387455646,bitcoin
2023-01-04 22:01:52,16824.22707232957,bitcoin
2023-01-04 23:02:09,16826.44858550658,bitcoin
2023-01-05 00:00:03,16861.25234132466,bitcoin
2023-01-05 01:00:54,16855.527051354722,bitcoin
2023-01-05 02:02:17,16844.843586970845,bitcoin
2023-01-05 03:00:59,16842.980540406577,bitcoin
2023-01-05 04:01:53,16827.14015237137,bitcoin
2023-01-05 05:01:48,16845.711241663426,bitcoin
2023-01-05 06:00:35,16845.93967745395,bitcoin
2023-01-05 07:00:44,16819.943370501744,bitcoin
2023-01-05 08:01:49,16818.1872500924,bitcoin
2023-01-05 09:01:54,16807.175217711523,bitcoin
2023-01-05 10:01:57,16798.10765720417,bitcoin
2023-01-05 11:01:03,16826.598700106602,bitcoin
2023-01-05 12:00:50,16833.02400705368,bitcoin
2023-01-05 13:00:15,16829.173860604646,bitcoin
2023-01-05 14:01:57,16798.223442881528,bitcoin
2023-01-05 15:01:53,16792.65951644109,bitcoin
2023-01-05 16:01:18,16842.53847234337,bitcoin
2023-01-05 17:00:41,16845.122508179462,bitcoin
2023-01-05 18:01:53,16825.480380611607,bitcoin
2023-01-05 19:01:58,16840.17093629641,bitcoin
2023-01-05 20:01:13,16855.369721011757,bitcoin
2023-01-05 21:01:58,16856.19224110698,bitcoin
2023-01-05 22:01:56,16849.8296333006,bitcoin
2023-01-05 23:01:52,16838.236884258906,bitcoin
2023-01-06 00:01:49,16831.55500399307,bitcoin
2023-01-06 01:01:59,16863.195805319527,bitcoin
2023-01-06 02:01:42,16826.405479563724,bitcoin
2023-01-06 03:01:59,16834.947555734005,bitcoin
2023-01-06 04:01:47,16840.891889334325,bitcoin
2023-01-06 05:02:52,16821.96725132923,bitcoin
2023-01-06 06:02:23,16810.065345321393,bitcoin
2023-01-06 07:01:32,16798.71957641047,bitcoin
2023-01-06 08:04:03,16791.21152901365,bitcoin
2023-01-06 09:01:49,16801.307734639722,bitcoin
2023-01-06 10:00:44,16785.909199287078,bitcoin
2023-01-06 11:01:57,16768.122544759957,bitcoin
2023-01-06 12:02:04,16743.71371792977,bitcoin
2023-01-06 13:02:00,16726.147661624796,bitcoin
2023-01-06 14:01:57,16771.39345878163,bitcoin
2023-01-06 15:00:08,16752.569001739706,bitcoin
2023-01-06 16:01:51,16812.72965326476,bitcoin
2023-01-06 17:01:40,16828.859569011605,bitcoin
2023-01-06 18:00:05,16817.258044616865,bitcoin
2023-01-06 19:00:10,16843.07369805914,bitcoin
2023-01-06 20:00:22,16973.129952472686,bitcoin
2023-01-06 21:02:03,16902.379207116326,bitcoin
2023-01-06 22:01:51,16929.611542648716,bitcoin
2023-01-06 23:01:48,16964.318089263917,bitcoin
2023-01-07 00:00:13,16957.15963712732,bitcoin
2023-01-07 01:01:57,16973.698806958804,bitcoin
2023-01-07 02:01:44,16955.892363458708,bitcoin
2023-01-07 03:01:54,16949.359213840773,bitcoin
2023-01-07 04:00:05,16953.95516361171,bitcoin
2023-01-07 05:01:12,16943.496282997185,bitcoin
2023-01-07 06:00:26,16942.105828432424,bitcoin
2023-01-07 07:00:19,16937.71946945709,bitcoin
2023-01-07 08:01:53,16953.740287515568,bitcoin
2023-01-07 09:01:57,16939.420873643052,bitcoin
2023-01-07 10:01:49,16934.622171035844,bitcoin
2023-01-07 11:00:35,16928.899667086742,bitcoin
2023-01-07 12:01:02,16927.25128766435,bitcoin
2023-01-07 13:00:46,16922.206718467736,bitcoin
2023-01-07 14:01:59,16927.126349183156,bitcoin
2023-01-07 15:02:02,16939.269895250316,bitcoin
2023-01-07 16:02:06,16946.375201461404,bitcoin
2023-01-07 17:02:07,16929.599417535424,bitcoin
2023-01-07 18:01:58,16939.212783407627,bitcoin
2023-01-07 19:01:44,16940.42894125142,bitcoin
2023-01-07 20:01:24,16945.010820225838,bitcoin
2023-01-07 21:01:31,16941.973604117607,bitcoin
2023-01-07 22:01:37,16943.33574863079,bitcoin
2023-01-07 23:01:15,16944.759781801306,bitcoin
2023-01-08 00:01:58,16952.24756088372,bitcoin
2023-01-08 01:00:53,16935.236814158317,bitcoin
2023-01-08 02:00:59,16936.52367881146,bitcoin
2023-01-08 03:00:16,16940.00099491735,bitcoin
2023-01-08 04:00:42,16954.208456114684,bitcoin
2023-01-08 05:01:03,16943.801632835046,bitcoin
2023-01-08 06:00:57,16938.64998487485,bitcoin
2023-01-08 07:01:06,16955.94676207884,bitcoin
2023-01-08 08:00:18,16961.540221562038,bitcoin
2023-01-08 09:00:25,16956.174273922825,bitcoin
2023-01-08 10:00:12,16964.299421101132,bitcoin
2023-01-08 11:00:40,16947.06735377694,bitcoin
2023-01-08 12:01:47,16947.506073221073,bitcoin
2023-01-08 13:01:47,16931.037713758982,bitcoin
2023-01-08 14:02:18,16940.012505013383,bitcoin
2023-01-08 15:00:30,16957.775161100064,bitcoin
2023-01-08 16:01:06,16974.138893890064,bitcoin
2023-01-08 17:01:23,16937.78717814239,bitcoin
2023-01-08 18:00:55,16935.442110707347,bitcoin
2023-01-08 19:00:29,16932.986571230085,bitcoin
2023-01-08 20:01:56,16939.133293995437,bitcoin
2023-01-08 21:01:47,16972.55882469144,bitcoin
2023-01-08 22:01:52,16959.06319316479,bitcoin
2023-01-08 23:00:42,16984.39248343312,bitcoin
2023-01-09 00:00:16,17074.61539572674,bitcoin
2023-01-09 01:00:06,17137.776918552892,bitcoin
2023-01-09 02:01:02,17193.42422062528,bitcoin
2023-01-09 03:00:11,17215.163738171406,bitcoin
2023-01-09 04:01:58,17207.198702075606,bitcoin
2023-01-09 05:00:55,17233.910651194823,bitcoin
2023-01-09 06:01:44,17202.943571623815,bitcoin
2023-01-09 07:03:23,17195.178503012194,bitcoin
2023-01-09 08:01:30,17207.248065575826,bitcoin
2023-01-09 09:00:47,17191.408353112187,bitcoin
2023-01-09 10:00:54,17244.531908433284,bitcoin
2023-01-09 11:01:31,17265.894508050464,bitcoin
2023-01-09 12:00:19,17250.14065265643,bitcoin
2023-01-09 13:00:37,17256.648166456333,bitcoin
2023-01-09 14:01:41,17218.87460085544,bitcoin
2023-01-09 15:02:08,17260.41369238559,bitcoin
2023-01-09 16:01:35,17307.25418453741,bitcoin
2023-01-09 17:00:20,17344.324874810678,bitcoin
2023-01-09 18:00:21,17359.371371469664,bitcoin
2023-01-09 19:01:41,17354.86447606316,bitcoin
2023-01-09 20:00:43,17329.52285689473,bitcoin
2023-01-09 21:02:05,17193.795288314668,bitcoin
2023-01-09 22:00:46,17184.023313652306,bitcoin
2023-01-09 23:00:33,17212.24641919995,bitcoin
2023-01-10 00:00:23,17194.90932945318,bitcoin
2023-01-10 01:00:29,17217.43051417326,bitcoin
2023-01-10 02:00:55,17204.746598872036,bitcoin
2023-01-10 03:00:23,17202.611302081154,bitcoin
2023-01-10 04:01:27,17216.75864279966,bitcoin
2023-01-10 05:01:02,17226.15059629612,bitcoin
2023-01-10 06:00:55,17233.350609204826,bitcoin
2023-01-10 07:00:40,17207.007037514715,bitcoin
2023-01-10 08:00:01,17207.55855391712,bitcoin
2023-01-10 09:01:48,17252.981642198934,bitcoin
2023-01-10 10:02:04,17260.545768647426,bitcoin
2023-01-10 11:00:49,17277.957652714835,bitcoin
2023-01-10 12:01:31,17256.274434924853,bitcoin
2023-01-10 13:00:28,17226.49795773265,bitcoin
2023-01-10 14:00:50,17246.87750329954,bitcoin
2023-01-10 15:00:38,17308.008196749288,bitcoin
2023-01-10 16:00:17,17315.923921346155,bitcoin
2023-01-10 17:01:43,17310.915792361,bitcoin
2023-01-10 18:00:11,17329.023066650236,bitcoin
2023-01-10 19:01:43,17428.689900016205,bitcoin
2023-01-10 20:00:02,17443.771463409015,bitcoin
2023-01-10 21:00:04,17463.50435484485,bitcoin
2023-01-10 22:02:03,17489.89909542594,bitcoin
2023-01-10 23:01:41,17438.65041718735,bitcoin
2023-01-11 00:01:36,17440.383890840567,bitcoin
2023-01-11 01:00:27,17456.10061880035,bitcoin
2023-01-11 02:00:46,17462.653144945027,bitcoin
2023-01-11 03:01:38,17426.61561837987,bitcoin
2023-01-11 04:00:46,17426.665167968,bitcoin
2023-01-11 05:01:09,17411.371614479274,bitcoin
2023-01-11 06:02:07,17423.20484076861,bitcoin
2023-01-11 07:00:17,17439.857758819377,bitcoin
2023-01-11 08:01:35,17451.522017489926,bitcoin
2023-01-11 09:01:15,17444.986158832933,bitcoin
2023-01-11 10:00:34,17452.40795849641,bitcoin
2023-01-11 11:01:24,17427.89008753912,bitcoin
2023-01-11 12:00:15,17438.244005369652,bitcoin
2023-01-11 13:01:13,17425.94741905302,bitcoin
2023-01-11 14:01:36,17415.344821963212,bitcoin
2023-01-11 15:00:59,17417.403148112317,bitcoin
2023-01-11 16:02:00,17343.59684563569,bitcoin
2023-01-11 17:02:04,17357.73712169728,bitcoin
2023-01-11 18:01:37,17390.59569352254,bitcoin
2023-01-11 19:00:17,17476.45170110843,bitcoin
2023-01-11 20:00:21,17548.3194760426,bitcoin
2023-01-11 21:02:33,17558.27631818249,bitcoin
2023-01-11 22:01:27,17558.744754025698,bitcoin
2023-01-11 23:01:10,17548.486913811998,bitcoin
2023-01-12 00:00:35,17996.832553741606,bitcoin
2023-01-12 01:02:41,18287.298868179285,bitcoin
2023-01-12 02:06:08,18251.788715294453,bitcoin
2023-01-12 03:01:36,18236.073722424462,bitcoin
2023-01-12 04:00:37,18223.57185725765,bitcoin
2023-01-12 05:00:56,18217.067035364424,bitcoin
2023-01-12 06:01:58,18085.45099197179,bitcoin
2023-01-12 07:01:58,18143.168387415222,bitcoin
2023-01-12 08:00:43,18143.216687103344,bitcoin
2023-01-12 09:01:05,18118.9163181733,bitcoin
2023-01-12 10:01:17,18165.487128934747,bitcoin
2023-01-12 11:00:35,18188.722067097257,bitcoin
2023-01-12 12:00:13,18199.104806202147,bitcoin
2023-01-12 13:01:54,18240.389022473253,bitcoin
2023-01-12 14:00:40,18318.354707659364,bitcoin
2023-01-12 15:01:46,17922.096845712174,bitcoin
2023-01-12 16:01:18,18099.79570132957,bitcoin
2023-01-12 17:02:57,18108.066235546037,bitcoin
2023-01-12 18:01:24,18794.607163775698,bitcoin
2023-01-12 19:00:24,18830.733127119733,bitcoin
2023-01-12 20:02:11,18933.17860879959,bitcoin
2023-01-12 21:01:07,18975.99218926455,bitcoin
2023-01-12 22:02:00,18854.62686818687,bitcoin
2023-01-12 23:01:33,18925.368027365148,bitcoin
2023-01-13 00:00:25,18866.810330617045,bitcoin
2023-01-13 01:01:34,18792.320558388852,bitcoin
2023-01-13 02:01:19,18825.667596244133,bitcoin
2023-01-13 03:02:12,18810.4635509892,bitcoin
2023-01-13 04:00:19,18861.621499165576,bitcoin
2023-01-13 05:01:34,18848.644661175753,bitcoin
2023-01-13 06:01:06,18810.84528992494,bitcoin
2023-01-13 07:00:32,18856.712868858256,bitcoin
2023-01-13 08:01:35,18823.295802719873,bitcoin
2023-01-13 09:02:09,18844.311042872258,bitcoin
2023-01-13 10:00:59,18894.814965137935,bitcoin
2023-01-13 11:01:08,19035.496304999426,bitcoin
2023-01-13 12:00:15,18944.3067022098,bitcoin
2023-01-13 13:01:50,18869.97231896958,bitcoin
2023-01-13 14:00:56,18878.300260567194,bitcoin
2023-01-13 15:00:12,18987.186955941892,bitcoin
2023-01-13 16:00:22,19254.212013335236,bitcoin
2023-01-13 17:01:10,19131.90937105481,bitcoin
2023-01-13 18:00:06,19290.275054544047,bitcoin
2023-01-13 19:00:00,19344.54688159682,bitcoin
2023-01-13 20:00:26,19344.381315584644,bitcoin
2023-01-13 21:01:45,19488.670094239948,bitcoin
2023-01-13 22:01:27,19802.819122963443,bitcoin
2023-01-13 23:00:47,19932.61800284748,bitcoin
2023-01-14 00:00:34,19941.780543296303,bitcoin
2023-01-14 01:00:38,21083.034366769927,bitcoin
2023-01-14 02:01:48,20867.38917379548,bitcoin
2023-01-14 03:00:21,20956.582685807767,bitcoin
2023-01-14 04:01:27,20950.58423585899,bitcoin
2023-01-14 05:01:43,20898.831046175128,bitcoin
2023-01-14 06:00:11,20869.370693984514,bitcoin
2023-01-14 07:00:02,20962.260990938234,bitcoin
2023-01-14 08:01:22,20883.91006002229,bitcoin
2023-01-14 09:01:57,21026.330445118678,bitcoin
2023-01-14 10:01:42,20528.6132126577,bitcoin
2023-01-14 11:01:55,20449.8809385511,bitcoin
2023-01-14 12:02:05,20738.586235636016,bitcoin
2023-01-14 13:00:42,20916.015790269255,bitcoin
2023-01-14 14:00:20,20925.89867644994,bitcoin
2023-01-14 15:02:00,20843.138978816634,bitcoin
2023-01-14 16:00:57,20782.577828131904,bitcoin
2023-01-14 17:00:09,20810.253612457294,bitcoin
2023-01-14 18:00:09,20743.696201708284,bitcoin
2023-01-14 19:01:29,20754.500109660865,bitcoin
2023-01-14 20:02:00,20805.99656754562,bitcoin
2023-01-14 21:00:04,20847.535518328263,bitcoin
2023-01-14 22:01:45,20879.331766942843,bitcoin
2023-01-14 23:01:48,20944.01926345526,bitcoin
2023-01-15 00:01:58,20922.63683936556,bitcoin
2023-01-15 01:02:47,20787.842893640514,bitcoin
2023-01-15 02:01:20,20766.851778303942,bitcoin
2023-01-15 03:02:09,20742.57280368986,bitcoin
2023-01-15 04:08:25,20726.2069338249,bitcoin
2023-01-15 05:02:09,20729.361218053786,bitcoin
2023-01-15 06:01:57,20752.918153190985,bitcoin
2023-01-15 07:03:10,20737.959658386164,bitcoin
2023-01-15 08:03:10,20732.608355807854,bitcoin
2023-01-15 09:02:58,20606.5461758432,bitcoin
2023-01-15 10:03:33,20674.634038731267,bitcoin
2023-01-15 11:02:06,20731.63255622184,bitcoin
2023-01-15 12:03:07,20733.65671731066,bitcoin
2023-01-15 13:01:53,20696.454282735875,bitcoin
2023-01-15 14:02:02,20747.94871301318,bitcoin
2023-01-15 15:01:14,20814.711437098063,bitcoin
2023-01-15 16:02:45,20956.258670269104,bitcoin
2023-01-15 17:03:01,20885.701278781053,bitcoin
2023-01-15 18:03:52,20889.403819883028,bitcoin
2023-01-15 19:02:12,20700.805744941004,bitcoin
2023-01-15 20:00:23,20901.09559081564,bitcoin
2023-01-15 21:02:04,20920.837333244166,bitcoin
2023-01-15 22:02:46,20903.899112009953,bitcoin
2023-01-15 23:02:10,20812.144521910206,bitcoin
2023-01-16 00:02:04,20906.040141869526,bitcoin
2023-01-16 01:03:02,20924.7111951552,bitcoin
2023-01-16 02:03:14,21190.077883095764,bitcoin
2023-01-16 03:01:58,21252.80928594751,bitcoin
2023-01-16 04:03:06,21026.965195103217,bitcoin
2023-01-16 05:02:04,21182.34866601395,bitcoin
2023-01-16 06:00:45,21224.083398217746,bitcoin
2023-01-16 07:01:08,21185.648911080865,bitcoin
2023-01-16 08:02:07,21072.65359224,bitcoin
2023-01-16 09:01:48,20751.537690394238,bitcoin
2023-01-16 10:01:04,20848.124708243373,bitcoin
2023-01-16 11:00:02,20828.207191874055,bitcoin
2023-01-16 12:07:50,20830.174346566208,bitcoin
2023-01-16 13:02:10,20802.81790553102,bitcoin
2023-01-16 14:01:40,20834.072135270028,bitcoin
2023-01-16 15:01:54,20859.10770712413,bitcoin
2023-01-16 16:00:59,20991.5669252237,bitcoin
2023-01-16 17:02:39,20981.752724442926,bitcoin
2023-01-16 18:02:25,21100.504618517323,bitcoin
2023-01-16 19:01:44,21218.833092977453,bitcoin
2023-01-16 20:03:00,21339.084564658813,bitcoin
2023-01-16 21:02:27,21291.821112503225,bitcoin
2023-01-16 22:02:12,21140.66776867305,bitcoin
2023-01-16 23:02:41,21196.7043539542,bitcoin
2023-01-17 00:02:49,21167.444996055972,bitcoin
2023-01-17 01:02:02,21087.189102768214,bitcoin
2023-01-17 02:02:01,21035.72416889137,bitcoin
2023-01-17 03:01:54,21091.322083737952,bitcoin
2023-01-17 04:02:39,21172.113197961044,bitcoin
2023-01-17 05:02:59,21163.030385333517,bitcoin
2023-01-17 06:01:03,21145.6834326599,bitcoin
2023-01-17 07:02:18,21078.016212611372,bitcoin
2023-01-17 08:00:38,21143.37185759893,bitcoin
2023-01-17 09:01:12,21201.941740865605,bitcoin
2023-01-17 10:01:54,21176.316447906156,bitcoin
2023-01-17 11:02:12,21147.625909358103,bitcoin
2023-01-17 12:02:54,21194.878269385026,bitcoin
2023-01-17 13:01:07,21260.553260427037,bitcoin
2023-01-17 14:02:18,21225.208422953252,bitcoin
2023-01-17 15:03:03,21167.102796860785,bitcoin
2023-01-17 16:00:42,21138.35118965325,bitcoin
2023-01-17 17:03:42,21240.172245106583,bitcoin
2023-01-17 18:01:29,21198.319122314566,bitcoin
2023-01-17 19:00:11,21356.44102222878,bitcoin
2023-01-17 20:02:05,21338.670970458825,bitcoin
2023-01-17 21:01:58,21326.41137103781,bitcoin
2023-01-17 22:02:24,21320.63011839789,bitcoin
2023-01-17 23:02:09,21247.502058233295,bitcoin
2023-01-18 00:02:04,21133.228554777954,bitcoin
2023-01-18 01:02:10,21210.654453673727,bitcoin
2023-01-18 02:01:58,21228.94986922072,bitcoin
2023-01-18 03:01:38,21316.610964520347,bitcoin
2023-01-18 04:00:04,21300.16714992632,bitcoin
2023-01-18 05:02:31,21273.860887323823,bitcoin
2023-01-18 06:00:40,21291.29088890238,bitcoin
2023-01-18 07:00:46,21267.62240006751,bitcoin
2023-01-18 08:02:12,21311.80322871148,bitcoin
2023-01-18 09:02:01,21236.33404462805,bitcoin
2023-01-18 10:03:09,21230.590444690875,bitcoin
2023-01-18 11:02:04,21176.790798372233,bitcoin
2023-01-18 12:02:10,21213.180310576274,bitcoin
2023-01-18 13:01:59,21272.503908492723,bitcoin
2023-01-18 14:00:41,21434.158598677062,bitcoin
2023-01-18 15:02:13,21470.68464261412,bitcoin
2023-01-18 16:02:06,21255.367139697784,bitcoin
2023-01-18 17:02:55,20532.907207838653,bitcoin
2023-01-18 18:01:30,20934.37579434191,bitcoin
2023-01-18 19:01:22,20937.39396072067,bitcoin
2023-01-18 20:04:01,20910.1451870655,bitcoin
2023-01-18 21:02:05,20694.121613021045,bitcoin
2023-01-18 22:01:59,20792.951370835992,bitcoin
2023-01-18 23:02:52,20831.950823406285,bitcoin
2023-01-19 00:02:56,20721.040207375805,bitcoin
2023-01-19 01:00:26,20699.21555980322,bitcoin
2023-01-19 02:02:01,20703.005937204824,bitcoin
2023-01-19 03:01:57,20756.20479654092,bitcoin
2023-01-19 04:02:09,20760.651852365685,bitcoin
2023-01-19 05:01:02,20804.53758389287,bitcoin
2023-01-19 06:00:20,20812.424364733422,bitcoin
2023-01-19 07:02:58,20848.790124063587,bitcoin
2023-01-19 08:01:47,20832.22709301364,bitcoin
2023-01-19 09:01:30,20793.46276269477,bitcoin
2023-01-19 10:01:51,20807.582649363158,bitcoin
2023-01-19 11:02:01,20799.08306475155,bitcoin
2023-01-19 12:02:51,20748.392092374652,bitcoin
2023-01-19 13:02:00,20719.48660369809,bitcoin
2023-01-19 14:02:04,20786.970374848017,bitcoin
2023-01-19 15:02:02,20860.104147415946,bitcoin
2023-01-19 16:01:57,20882.18578572461,bitcoin
2023-01-19 17:01:02,20877.126652014747,bitcoin
2023-01-19 18:02:33,20852.259373693443,bitcoin
2023-01-19 19:02:07,20960.404359282198,bitcoin
2023-01-19 20:03:56,21090.266589122053,bitcoin
2023-01-19 21:02:07,21099.939720759114,bitcoin
2023-01-19 22:03:51,20935.470397262245,bitcoin
2023-01-19 23:01:37,21080.253855652136,bitcoin
2023-01-20 00:02:51,21089.76082019566,bitcoin
2023-01-20 01:02:57,21063.265412777684,bitcoin
2023-01-20 02:01:56,21137.19112365942,bitcoin
2023-01-20 03:01:49,21114.59209740846,bitcoin
2023-01-20 04:01:54,21080.430488055168,bitcoin
2023-01-20 05:01:23,20985.10026162292,bitcoin
2023-01-20 06:01:04,20990.0990425081,bitcoin
2023-01-20 07:01:47,20974.655186764052,bitcoin
2023-01-20 08:03:38,20960.595624526584,bitcoin
