date,price
27/02/2015,253.8991
28/02/2015,253.5991
01/03/2015,257.7075
02/03/2015,269.9614999999999
03/03/2015,280.6241999999999
04/03/2015,273.0192999999999
05/03/2015,274.8255
06/03/2015,272.3412999999999
07/03/2015,275.5846387340832
08/03/2015,274.578
09/03/2015,289.2957000000001
10/03/2015,290.3057
11/03/2015,295.961
12/03/2015,293.9203
13/03/2015,288.0364999999999
14/03/2015,281.4887
15/03/2015,285.2645
16/03/2015,290.0955000000001
17/03/2015,284.3491
18/03/2015,255.6062
19/03/2015,260.0037
20/03/2015,260.9075
21/03/2015,259.4899
22/03/2015,267.7980999999999
23/03/2015,266.0272
24/03/2015,245.1679
25/03/2015,246.2715
26/03/2015,247.5595
27/03/2015,247.1476
28/03/2015,252.0497
29/03/2015,241.9136999999999
30/03/2015,246.5418
31/03/2015,243.2692000000001
01/04/2015,246.7755
02/04/2015,252.341
03/04/2015,253.6226999999999
04/04/2015,253.3213
05/04/2015,259.7117999999999
06/04/2015,255.4233
07/04/2015,253.2085
08/04/2015,244.2709
09/04/2015,243.2006548544864
10/04/2015,234.5253
11/04/2015,236.4501
12/04/2015,235.7386
13/04/2015,223.9464
14/04/2015,217.9995
15/04/2015,223.0161
16/04/2015,227.9995
17/04/2015,222.4171382852381
18/04/2015,222.9536999999999
19/04/2015,222.6812
20/04/2015,224.3086
21/04/2015,234.6867000000001
22/04/2015,233.7807
23/04/2015,235.1735
24/04/2015,230.9863
25/04/2015,225.9568
26/04/2015,218.5065
27/04/2015,228.5712
28/04/2015,225.6422999999999
29/04/2015,225.9978
30/04/2015,236.2208
01/05/2015,232.7402999999999
02/05/2015,235.1563
03/05/2015,239.882
04/05/2015,238.9705999999999
05/05/2015,236.0015000000001
06/05/2015,229.8152
07/05/2015,236.8450000000001
08/05/2015,243.657
09/05/2015,241.5321
10/05/2015,239.5548
11/05/2015,241.8506
12/05/2015,241.5189000000001
13/05/2015,235.4793
14/05/2015,236.704
15/05/2015,236.9908
16/05/2015,235.9781
17/05/2015,236.0847
18/05/2015,232.4757
19/05/2015,231.9446000000001
20/05/2015,234.048
21/05/2015,235.4204999999999
22/05/2015,240.9352
23/05/2015,239.0329940983288
24/05/2015,241.2417000000001
25/05/2015,237.441
26/05/2015,237.4971
27/05/2015,237.2305
28/05/2015,237.4891000000001
29/05/2015,237.0714
30/05/2015,233.4572
31/05/2015,229.6785
01/06/2015,223.3178
02/06/2015,225.7387
03/06/2015,225.4831
04/06/2015,224.1748
05/06/2015,224.7413
06/06/2015,225.2889
07/06/2015,223.6157
08/06/2015,228.7013000000001
09/06/2015,229.5263999999999
10/06/2015,229.0022
11/06/2015,229.9343000000001
12/06/2015,230.5181
13/06/2015,232.6301
14/06/2015,233.6681
15/06/2015,237.2013
16/06/2015,250.4743
17/06/2015,247.6944000000001
18/06/2015,248.5519999999999
19/06/2015,242.9967
20/06/2015,245.4754
21/06/2015,243.9959
22/06/2015,247.2790000000001
23/06/2015,243.8486
24/06/2015,240.5377000000001
25/06/2015,242.4769
26/06/2015,242.4819
27/06/2015,250.621
28/06/2015,248.3451
29/06/2015,256.3038739667178
30/06/2015,262.4063254601778
01/07/2015,257.5058
02/07/2015,254.6537509187558
03/07/2015,255.161
04/07/2015,260.415
05/07/2015,271.0401208003443
06/07/2015,268.595
07/07/2015,265.3844519614875
08/07/2015,269.6130164214266
09/07/2015,268.8928000000001
10/07/2015,285.0223
11/07/2015,291.8907431569518
12/07/2015,310.1915636277567
13/07/2015,290.6655
14/07/2015,286.6653999999999
15/07/2015,283.9491880809251
16/07/2015,276.6800999999999
17/07/2015,278.3728
18/07/2015,274.4838999999999
19/07/2015,272.806179588859
20/07/2015,277.2454
21/07/2015,274.9428876558478
22/07/2015,276.1756000000001
23/07/2015,275.6135
24/07/2015,288.4447167883336
25/07/2015,288.3881586253327
26/07/2015,291.7037645294952
27/07/2015,292.6148
28/07/2015,293.9933
29/07/2015,288.7194990885924
30/07/2015,286.8366
31/07/2015,283.6760591480217
01/08/2015,280.7014
02/08/2015,281.7267
03/08/2015,281.829870770124
04/08/2015,284.2393
05/08/2015,281.4010623650275
06/08/2015,278.0134
07/08/2015,278.5088137572824
08/08/2015,259.8007283854695
09/08/2015,264.3384833893257
10/08/2015,263.5782
11/08/2015,269.8668
12/08/2015,267.7126
13/08/2015,263.6558186169038
14/08/2015,265.1281000000001
15/08/2015,260.4762322897643
16/08/2015,257.8158000000001
17/08/2015,257.0634000000001
18/08/2015,253.0766
19/08/2015,225.9602
20/08/2015,234.6379
21/08/2015,232.3324000000001
22/08/2015,229.1488
23/08/2015,227.2453999999999
24/08/2015,210.0943850637937
25/08/2015,221.3282999999999
26/08/2015,225.2666000000001
27/08/2015,222.9704
28/08/2015,231.6583
29/08/2015,228.4683
30/08/2015,228.0672
31/08/2015,230.0781
01/09/2015,227.1631
02/09/2015,228.6427999999999
03/09/2015,226.5658
04/09/2015,230.0509
05/09/2015,234.7495
06/09/2015,239.1288999999999
07/09/2015,240.503
08/09/2015,243.5587
09/09/2015,237.9452
10/09/2015,238.7763
11/09/2015,240.0007956438866
12/09/2015,234.9098
13/09/2015,230.5048000000001
14/09/2015,230.21
15/09/2015,229.9118
16/09/2015,228.4640000000001
17/09/2015,232.746
18/09/2015,232.354
19/09/2015,231.2732999999999
20/09/2015,230.6597
21/09/2015,226.4528
22/09/2015,229.8831
23/09/2015,229.8658
24/09/2015,233.9255
25/09/2015,234.9767
26/09/2015,234.5278999999999
27/09/2015,232.8346999999999
28/09/2015,239.2765
29/09/2015,237.2262
30/09/2015,236.0463
01/10/2015,237.7358
02/10/2015,237.2592999999999
03/10/2015,238.9718
04/10/2015,238.6566
05/10/2015,240.3238
06/10/2015,246.444
07/10/2015,243.2229000000001
08/10/2015,242.9008
09/10/2015,244.2051
10/10/2015,245.3209
11/10/2015,247.5392
12/10/2015,245.5661
13/10/2015,249.4051
14/10/2015,252.6956
15/10/2015,254.6295530746221
16/10/2015,262.3735
17/10/2015,270.3646
18/10/2015,262.2345
19/10/2015,264.2094
20/10/2015,270.2663999999999
21/10/2015,267.0187
22/10/2015,273.5729999999999
23/10/2015,277.3883999999999
24/10/2015,282.9566
25/10/2015,284.749
26/10/2015,285.5159
27/10/2015,294.8093999999999
28/10/2015,303.6366
29/10/2015,313.9073
30/10/2015,325.8005999999999
31/10/2015,312.2783
01/11/2015,324.9970999999999
02/11/2015,350.7678
03/11/2015,398.2369
04/11/2015,404.3588
05/11/2015,387.473
06/11/2015,372.8260000000001
07/11/2015,387.0599999999999
08/11/2015,371.5020000000001
09/11/2015,380.6439999999999
10/11/2015,336.8729999999999
11/11/2015,305.9829999999999
12/11/2015,337.955
13/11/2015,337.372
14/11/2015,331.501
15/11/2015,320.484
16/11/2015,331.353
17/11/2015,335.111
18/11/2015,335.447
19/11/2015,325.5680000000001
20/11/2015,321.417
21/11/2015,325.159
22/11/2015,323.395
23/11/2015,322.8290000000001
24/11/2015,319.9789999999999
25/11/2015,328.1689999999999
26/11/2015,356.245
27/11/2015,359.011
28/11/2015,356.212
29/11/2015,371.4880000000001
30/11/2015,378.265
01/12/2015,363.4499999999999
02/12/2015,358.8199999999999
03/12/2015,360.954
04/12/2015,362.7669999999999
05/12/2015,390.645
06/12/2015,394.0109999999999
07/12/2015,394.355
08/12/2015,412.9300000000001
09/12/2015,417.3679999999999
10/12/2015,416.91
11/12/2015,452.4149999999999
12/12/2015,434.903
13/12/2015,435.8150000000001
14/12/2015,443.277
15/12/2015,464.9989999999999
16/12/2015,453.9139999999999
17/12/2015,456.473
18/12/2015,463.816
19/12/2015,462.0529999999999
20/12/2015,441.1289999999999
21/12/2015,437.8090000000001
22/12/2015,436.2370000000001
23/12/2015,442.821
24/12/2015,454.907
25/12/2015,455.7419999999999
26/12/2015,417.092
27/12/2015,423.925
28/12/2015,420.708
29/12/2015,432.1540000000001
30/12/2015,426.811
31/12/2015,431.139
01/01/2016,434.4269999999999
02/01/2016,434.3260000000001
03/01/2016,430.198
04/01/2016,433.5339999999999
05/01/2016,432.115
06/01/2016,431.3430000000001
07/01/2016,456.434
08/01/2016,454.6963000000001
09/01/2016,448.7090000000001
10/01/2016,447.2069999999999
11/01/2016,448.3490000000001
12/01/2016,445.792
13/01/2016,432.1200000000001
14/01/2016,429.2429999999999
15/01/2016,365.912
16/01/2016,384.813
17/01/2016,386.3560000000001
18/01/2016,385.1320000000001
19/01/2016,379.015
20/01/2016,418.848
21/01/2016,407.8150000000002
22/01/2016,377.2100000000001
23/01/2016,389.6409999999999
24/01/2016,403.0559999999999
25/01/2016,392.3260000000001
26/01/2016,392.4559999999998
27/01/2016,394.491
28/01/2016,379.5519999999999
29/01/2016,378.912
30/01/2016,376.921
31/01/2016,364.352
01/02/2016,371.041
02/02/2016,372.8679999999999
03/02/2016,368.124
04/02/2016,388.3759999999999
05/02/2016,385.7330000000001
06/02/2016,374.9049999999999
07/02/2016,375.5170000000002
08/02/2016,371.1359999999999
09/02/2016,373.909
10/02/2016,379.829
11/02/2016,377.058
12/02/2016,382.72
13/02/2016,390.4240000000001
14/02/2016,404.1440000000001
15/02/2016,399.379
16/02/2016,407.0129999999998
17/02/2016,416.8499999999999
18/02/2016,421.4220000000001
19/02/2016,419.377
20/02/2016,441.1199999999998
21/02/2016,438.6499999999999
22/02/2016,437.8029999999999
23/02/2016,420.3020000000001
24/02/2016,423.1870000000001
25/02/2016,423.142
26/02/2016,427.029
27/02/2016,432.1390000000001
28/02/2016,432.7970000000001
29/02/2016,436.919
01/03/2016,431.371
02/03/2016,424.485
03/03/2016,420.1709999999999
04/03/2016,409.408
05/03/2016,397.2410000000001
06/03/2016,404.912
07/03/2016,413.74
08/03/2016,411.8770000000001
09/03/2016,412.3190000000001
10/03/2016,416.2920000000001
11/03/2016,419.299
12/03/2016,410.8010000000001
13/03/2016,412.4949999999999
14/03/2016,414.585
15/03/2016,415.6410000000001
16/03/2016,416.5440000000001
17/03/2016,418.4000000000001
18/03/2016,408.28
19/03/2016,406.7389999999999
20/03/2016,411.8820000000001
21/03/2016,411.091
22/03/2016,416.36
23/03/2016,418.076
24/03/2016,414.8829999999999
25/03/2016,415.743
26/03/2016,416.7149999999999
27/03/2016,425.349
28/03/2016,422.756
29/03/2016,415.5470000000001
30/03/2016,412.597
31/03/2016,415.366
01/04/2016,416.754
02/04/2016,419.6700000000001
03/04/2016,418.1850000000001
04/04/2016,419.437
05/04/2016,422.651
06/04/2016,421.65599999999995
07/04/2016,421.076
08/04/2016,418.4740000000001
09/04/2016,416.145
10/04/2016,421.133
11/04/2016,422.5840000000001
12/04/2016,426.181
13/04/2016,424.26900000000006
14/04/2016,424.932
15/04/2016,429.966
16/04/2016,430.941
17/04/2016,428.027
18/04/2016,428.5059999999998
19/04/2016,436.37
20/04/2016,441.916
21/04/2016,451.0830000000002
22/04/2016,447.488
23/04/2016,451.818
24/04/2016,459.9229999999999
25/04/2016,460.4659999999999
26/04/2016,467.8559999999999
27/04/2016,444.789
28/04/2016,449.3809999999999
29/04/2016,456.5660000000001
30/04/2016,447.90299999999985
01/05/2016,452.592
02/05/2016,444.488
03/05/2016,450.3
04/05/2016,447.119
05/05/2016,448.9219999999999
06/05/2016,461.6200000000001
07/05/2016,459.2479999999998
08/05/2016,459.283
09/05/2016,461.74700000000007
10/05/2016,450.3259999999999
11/05/2016,452.179
12/05/2016,454.7310000000001
13/05/2016,456.0070000000001
14/05/2016,455.5030000000001
15/05/2016,457.837
16/05/2016,454.893
17/05/2016,452.422
18/05/2016,453.3710000000001
19/05/2016,440.5389999999998
20/05/2016,441.888
21/05/2016,443.1469999999999
22/05/2016,438.6750000000001
23/05/2016,443.175
24/05/2016,445.769
25/05/2016,449.0549999999999
26/05/2016,453.73199999999997
27/05/2016,473.8640000000001
28/05/2016,528.545
29/05/2016,524.624
30/05/2016,534.2240000000002
31/05/2016,531.4070000000002
01/06/2016,539.1679999999999
