date,price
07/08/2015,2.83162
08/08/2015,1.33075
10/08/2015,0.6875857090838133
11/08/2015,1.067378879429946
12/08/2015,1.256613175101658
13/08/2015,1.825395446319752
14/08/2015,1.825974891355639
15/08/2015,1.670949668937766
16/08/2015,1.476607254205028
17/08/2015,1.20387143115441
18/08/2015,1.281393051659975
19/08/2015,1.252738651679077
20/08/2015,1.484195074171873
21/08/2015,1.40631477379752
22/08/2015,1.380721536476638
23/08/2015,1.355182100454404
24/08/2015,1.24657168269902
25/08/2015,1.160828327907264
26/08/2015,1.119639156482987
27/08/2015,1.133690694008804
28/08/2015,1.188895698722608
29/08/2015,1.174343905252208
30/08/2015,1.322350879918967
31/08/2015,1.353368417391325
01/09/2015,1.350786688734447
02/09/2015,1.278810765308764
03/09/2015,1.262770719520856
04/09/2015,1.269520099878085
05/09/2015,1.334976229386974
06/09/2015,1.29888313413515
07/09/2015,1.256223439965584
08/09/2015,1.236033260936938
09/09/2015,1.206529945086729
10/09/2015,1.167234841402144
11/09/2015,0.9765090926915041
12/09/2015,1.038203585306107
13/09/2015,0.9386521502557871
14/09/2015,0.87402296242848
15/09/2015,0.9418231857274298
16/09/2015,0.9032199195724051
17/09/2015,0.8830787289063511
18/09/2015,0.8460709193872474
19/09/2015,0.8821037996855977
20/09/2015,0.9363277614869444
21/09/2015,0.9010928790890973
22/09/2015,0.8971422650551497
23/09/2015,0.8940475222994914
24/09/2015,0.8160373080893036
25/09/2015,0.7405192998515878
26/09/2015,0.7778014991497727
27/09/2015,0.7213584231130563
28/09/2015,0.5830570046974366
29/09/2015,0.657832489515796
30/09/2015,0.7347630535971914
01/10/2015,0.6858121897138929
02/10/2015,0.6762217338750541
03/10/2015,0.6874757575411915
04/10/2015,0.6675468579375702
05/10/2015,0.6282550742429386
06/10/2015,0.64565776230867
07/10/2015,0.6100126973575233
08/10/2015,0.6234833021554507
09/10/2015,0.650768764684828
10/10/2015,0.6297949417268295
11/10/2015,0.6370439806918999
12/10/2015,0.628787281832734
13/10/2015,0.6026272723327593
14/10/2015,0.517689435598842
15/10/2015,0.5614990042588522
16/10/2015,0.5331480200007419
17/10/2015,0.5490283089973744
18/10/2015,0.5184445473595721
19/10/2015,0.4870672984193326
20/10/2015,0.4329785990312485
21/10/2015,0.4397689744048958
22/10/2015,0.5654615066780281
23/10/2015,0.540737766800056
24/10/2015,0.5685737685118122
25/10/2015,0.6319388092249569
26/10/2015,0.7439579097275092
27/10/2015,0.8544552504832845
28/10/2015,1.010409721259424
29/10/2015,1.163748635576317
30/10/2015,1.041849054896385
31/10/2015,0.9070916284167455
01/11/2015,1.058541941291151
02/11/2015,0.9550458603200441
03/11/2015,1.002344802929553
04/11/2015,0.9018086605486009
05/11/2015,0.906601136813436
06/11/2015,0.9094421987209234
07/11/2015,0.922482091197951
08/11/2015,1.030499514179018
09/11/2015,0.9958029845225516
10/11/2015,0.9348342219016499
11/11/2015,0.7887611772679245
12/11/2015,0.90074206650109
13/11/2015,0.9040815579448993
14/11/2015,0.8842289054037304
15/11/2015,0.9108255481961639
16/11/2015,0.9338407839578461
17/11/2015,0.9952733578828389
18/11/2015,0.9944285799213992
19/11/2015,0.9514712892422663
20/11/2015,0.9268031189591781
21/11/2015,0.9735724342696529
22/11/2015,0.96473853235469
23/11/2015,0.9452203362307195
24/11/2015,0.8993611354663962
25/11/2015,0.8677070917677269
26/11/2015,0.8948747707881739
27/11/2015,0.8707128002545287
28/11/2015,0.9173987754375574
29/11/2015,0.8717449537893333
30/11/2015,0.8736009320890139
01/12/2015,0.8750039976447704
02/12/2015,0.8227337811375524
03/12/2015,0.8247651888810106
04/12/2015,0.8387909512811372
05/12/2015,0.8645837297560469
06/12/2015,0.8349924869606098
07/12/2015,0.8007502839259887
08/12/2015,0.8188527088752511
09/12/2015,0.7918293483107267
10/12/2015,0.8474422420390545
11/12/2015,0.9167389424445134
12/12/2015,0.9712583097472548
13/12/2015,0.9583031735578238
14/12/2015,0.9954898346339888
15/12/2015,1.0170637001075
16/12/2015,0.9889124423815733
17/12/2015,0.9402283251940493
18/12/2015,0.9211717831099321
19/12/2015,0.9096329169325174
20/12/2015,0.9032316429089903
21/12/2015,0.8968062870238118
22/12/2015,0.8789593130596947
23/12/2015,0.8675654552724993
24/12/2015,0.861363016488459
25/12/2015,0.8707183439745884
26/12/2015,0.8530178649009634
27/12/2015,0.8588870868776094
28/12/2015,0.8421696130307879
29/12/2015,0.8694878107781919
30/12/2015,0.9003543017405369
31/12/2015,0.9365399677803522
01/01/2016,0.9463133430749894
02/01/2016,0.9381261621726148
03/01/2016,0.9721969755035614
04/01/2016,0.9592978352147374
05/01/2016,0.9531022411427653
06/01/2016,0.9684340117908705
07/01/2016,0.9589767803876823
08/01/2016,0.9955747811931686
09/01/2016,1.02478096778813
10/01/2016,1.01996585607406
11/01/2016,1.068726621062779
12/01/2016,1.167362900827917
13/01/2016,1.12958834642001
14/01/2016,1.157377553252501
15/01/2016,1.21073546288485
16/01/2016,1.215691295024754
17/01/2016,1.321855711753408
18/01/2016,1.39830112692888
19/01/2016,1.3769900190471
20/01/2016,1.565411904541257
21/01/2016,1.544691862235827
22/01/2016,1.471341822504971
23/01/2016,1.692156284936261
24/01/2016,2.131691495370684
25/01/2016,2.48139608647395
26/01/2016,2.086782726986503
27/01/2016,2.384501158704437
28/01/2016,2.519719734523484
29/01/2016,2.486203232055895
30/01/2016,2.437601273512591
31/01/2016,2.298766557449123
01/02/2016,2.221883059355513
02/02/2016,2.403111855327034
03/02/2016,2.515949933456795
